sno,,station,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500104103,YouBike2.0_,中山福國路口,14,8,士林區,2023/5/7 22:08,25.10203,121.52561,中山北路五段837號前,Shilin Dist,YouBike2.0_Zhongshan N. Rd. & Fuguo Rd. Intersection,No. 837， Sec. 5， Zhongshan N. Rd.,5,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 22:08,2023/5/7
500104104,YouBike2.0_,德行公園,14,8,士林區,2023/5/8 09:23,25.10585,121.52376,德行西路33號對側,Shilin Dist,YouBike2.0_Dexing Park,No. 33， Dexing W. Rd. (Opposite),6,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:23,2023/5/8
500104105,YouBike2.0_,承德後港街口,11,2,士林區,2023/5/8 10:01,25.08238,121.52309,承德路四段/後港街口,Shilin Dist,YouBike2.0_Chengde Rd & Hougang St. Intersection,Sec. 4， Chengde Rd & Hougang St. Intersection,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500104106,YouBike2.0_,中山北路五段698巷口,15,11,士林區,2023/5/8 07:02,25.09765,121.52757,中山北路五段692號前,Shilin Dist,YouBike2.0_Ln. 698， Sec. 5， Zhongshan N. Rd.,No. 692， Sec. 5， Zhongshan N. Rd.,4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:02,2023/5/8
500104107,YouBike2.0_,捷運士林站(1號出口),38,16,士林區,2023/5/8 10:01,25.09561,121.52552,中正路236巷/中正路口,Shilin Dist,YouBike2.0_MRT Shilin Sta. (Exit 1),Ln. 236， Zhongzheng Rd. & Zhongzheng Rd. Intersection,22,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:01,2023/5/8
500104108,YouBike2.0_,捷運芝山站(2號出口)_1,62,5,士林區,2023/5/8 10:06,25.10336,121.52263,福華路/福華路162巷(東南側),Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 2)_1,Fuhua Rd. & Ln. 162， Fuhua Rd. Intersection (Southeast),57,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500104109,YouBike2.0_,銘傳大學(中山北路五段280巷口),23,15,士林區,2023/5/8 09:22,25.08762,121.52711,中山北路五段280巷口,Shilin Dist,YouBike2.0_MCU (Ln. 280， Sec. 5， Zhongshan N. Rd.),Ln. 280， Sec. 5， Zhongshan N. Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:22,2023/5/8
500104110,YouBike2.0_,海光公園南側,12,3,士林區,2023/5/8 07:40,25.08036,121.5084,葫蘆街79號對側公園,Shilin Dist,YouBike2.0_Haiguang Park (South),No. 79， Hulu St. (Opposite),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:40,2023/5/8
500104111,YouBike2.0_,士商路40巷口,15,6,士林區,2023/5/8 08:57,25.09013,121.52054,士商路40巷2號旁,Shilin Dist,YouBike2.0_Ln. 40， Shishang Rd.,No. 2， Ln. 40， Shishang Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:57,2023/5/8
500104112,YouBike2.0_,劍潭郵局,16,7,士林區,2023/5/8 08:49,25.08182,121.52431,基河路/承德路四段77巷口(捷運橋下),Shilin Dist,YouBike2.0_Shihlin Jiantan Post Office,Jihe Rd. & Ln. 77， Sec. 4， Chengde Rd. Intersection (Under Bridge),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:49,2023/5/8
500104113,YouBike2.0_,士東路91巷口,16,9,士林區,2023/5/8 09:30,25.11247,121.52914,士東路91巷3號旁,Shilin Dist,YouBike2.0_Ln. 91， Shidong Rd.,No. 3， Ln. 91， Shidong Rd.,2,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:30,2023/5/8
500104114,YouBike2.0_,美崙公園,13,9,士林區,2023/5/8 08:15,25.09677,121.51931,美崙街118號斜對面人行道,Shilin Dist,YouBike2.0_Meilun Park,No. 118， Meilun St. (Opposite),4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:15,2023/5/8
500104115,YouBike2.0_,臺北市立大學(忠誠路二段207巷),17,12,士林區,2023/5/8 09:50,25.11642,121.53743,忠誠路二段207巷/士東路299巷口,Shilin Dist,YouBike2.0_University of Taipei (Ln. 270， Sec. 2， Zhongcheng Rd.),Ln. 270， Sec. 2， Zhongcheng Rd. & Ln. 299， Shidong Rd. Intersection,5,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:50,2023/5/8
500104116,YouBike2.0_,天母東路8巷/忠誠路二段154巷口,14,8,士林區,2023/5/8 07:59,25.11579,121.53113,天母東路8巷57號對側,Shilin Dist,YouBike2.0_Ln. 8， Tianmu E. Rd. & Ln. 154， Sec. 2， Zhongcheng Rd. Intersection,No. 57， Ln. 8， Tianmu E. Rd. (Opposite),4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:59,2023/5/8
500104117,YouBike2.0_,美崙公園(東北側),15,5,士林區,2023/5/8 07:09,25.09886,121.51835,文林路587巷115號對側,Shilin Dist,YouBike2.0_Meilun Park (Northeast),No. 115， Ln. 587， Wenlin Rd. (Opposite),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:09,2023/5/8
500105001,YouBike2.0_,台北花木批發市場,32,3,文山區,2023/5/8 10:08,25.00402,121.54074,萬盛街/興隆路一段(西北側),Wenshan Dist,YouBike2.0_Taipei Pot Plant Market,Wancheng St. & Sec. 1， Xinrong Rd. (Northwest),29,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:08,2023/5/8
500105002,YouBike2.0_,捷運萬隆站(4號出口),21,10,文山區,2023/5/8 10:06,25.0027,121.53861,羅斯福路5段210號(前),Wenshan Dist,YouBike2.0_MRT Wanlong Sta. (Exit 4),No. 210， Sec. 5， Roosevelt Rd.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500105003,YouBike2.0_,捷運萬隆站(1號出口),34,9,文山區,2023/5/8 09:58,25.00115,121.53916,羅斯福路五段250號(前),Wenshan Dist,YouBike2.0_MRT Wanlong Sta. (Exit 1),No. 250， Sec. 5， Roosevelt Rd.,25,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:58,2023/5/8
500105004,YouBike2.0_,萬和二號公園,26,6,文山區,2023/5/8 09:54,25.00154,121.5364,萬隆街255號(對面),Wenshan Dist,YouBike2.0_Wanhe 2nd Park,No. 255， Wanlong St.,20,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:54,2023/5/8
500105005,YouBike2.0_,捷運萬隆站(2號出口),12,9,文山區,2023/5/8 09:52,25.00144,121.53983,興隆路一段70巷/羅斯福路5段211巷26弄口,Wenshan Dist,YouBike2.0_MRT Wanlong Sta. (Exit 2),Ln. 70， Sec. 1， Xinrong Rd. & Aly. 26， Ln. 211， Sec. 5， Roosevelt Rd.,3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:52,2023/5/8
500105006,YouBike2.0_,景仁公園,16,8,文山區,2023/5/8 08:25,24.99621,121.54043,羅斯福路六段142巷1號(旁),Wenshan Dist,YouBike2.0_Jingren Park,No. 1， Ln. 142， Sec. 6， Roosevelt Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:25,2023/5/8
500105007,YouBike2.0_,捷運景美站(2號出口),63,31,文山區,2023/5/8 09:59,24.99366,121.54124,景文街1號(對面),Wenshan Dist,YouBike2.0_MRT Jingmei Sta. (Exit 2),No. 1， Jingwen St. (Opposite),32,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500105008,YouBike2.0_,羅斯福景隆街口,20,9,文山區,2023/5/8 09:59,24.99898,121.5403,羅斯福路六段/景隆街口(東南側),Wenshan Dist,YouBike2.0_Roosevelt Jinglong St. Intersection,Sec. 6， Roosevelt Rd. & Jinglong St. Intersection (Southeast),11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500105009,YouBike2.0_,景福街/羅斯福路6段142巷口,28,7,文山區,2023/5/8 09:59,24.99812,121.53663,景福街/羅斯福路6段142巷口,Wenshan Dist,YouBike2.0_Jingfu St & Ln. 142， Sec. 6， Roosevelt Rd Intersection,Jingfu St & Ln. 142， Sec. 6， Roosevelt Rd Intersection.,21,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:59,2023/5/8
500105010,YouBike2.0_,興旺公園,30,7,文山區,2023/5/8 09:45,25.00587,121.55012,福興路106巷28弄96號(對面),Wenshan Dist,YouBike2.0_Xingwang Park,No. 96， Aly. 28， Ln. 106， Fuxing Rd. (Opposite),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
500105011,YouBike2.0_,興福國中,25,9,文山區,2023/5/8 09:21,25.00465,121.54916,福興路95巷/福興路63巷4弄口,Wenshan Dist,YouBike2.0_Xing Fu Junior High School,Ln. 95， Fuxing Rd & Aly. 28， Ln. 63， Fuxing Rd. (Opposite),16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:21,2023/5/8
500105012,YouBike2.0_,興隆路2段203巷,32,12,文山區,2023/5/8 09:45,25.00346,121.54709,興隆路2段203巷108號(對面),Wenshan Dist,YouBike2.0_Ln. 203， Sec. 2， Xinglong Rd,No. 108， Ln. 203， Sec. 2， Xinglong Rd (Opposite),20,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
500105013,YouBike2.0_,景美運動公園,11,3,文山區,2023/5/8 07:50,25.00219,121.54454,景豐街79號(旁公園),Wenshan Dist,YouBike2.0_Jingmei Sports Park,No. 79， Jingfeng St. (Side),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:50,2023/5/8
500105014,YouBike2.0_,景美醫院,18,5,文山區,2023/5/8 08:34,24.99136,121.54008,羅斯福路六段280號(前),Wenshan Dist,YouBike2.0_Jing Mei Hospital,No. 280， Sec. 6， Roosevelt Rd.,13,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:34,2023/5/8
500105015,YouBike2.0_,師範大學公館校區,14,9,文山區,2023/5/8 10:06,25.00792,121.53731,汀州路四段77號(旁),Wenshan Dist,YouBike2.0_National Taiwan Normal University Gongguan Campus,No. 77， Sec. 4， Tingzhou Rd.,5,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:06,2023/5/8
500105016,YouBike2.0_,景華街128巷口,20,6,文山區,2023/5/8 09:55,24.99543,121.54725,景華街124號(旁汽車格),Wenshan Dist,YouBike2.0_Ln 128， Jinghua St.,No. 124， Jinghua St.,14,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:55,2023/5/8
500105017,YouBike2.0_,仙跡岩登山口(景興路),22,4,文山區,2023/5/8 09:33,24.99118,121.5436,景興街239號(前),Wenshan Dist,YouBike2.0_Xianjiyan Trailhead (Jingxing Rd.),No. 239， Jingxing Rd.,18,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:33,2023/5/8
500105018,YouBike2.0_,國立政治大學,35,3,文山區,2023/5/8 10:03,24.98737,121.57726,指南路二段153號(對面),Wenshan Dist,YouBike2.0_National Chengchi University,No. 153， Sec. 2， Zhinan Rd. (Opposite),32,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:03,2023/5/8
500105019,YouBike2.0_,捷運動物園站,18,9,文山區,2023/5/8 00:21,24.99873,121.57985,新光路二段30號(對面),Wenshan Dist,YouBike2.0_MRT Taipei Zoo Sta.,No. 30， Sec. 2， Xinguang Rd. (Opposite),9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 00:21,2023/5/8
500105020,YouBike2.0_,捷運木柵站,31,8,文山區,2023/5/8 01:35,24.99798,121.57455,木柵路四段82巷18號前(捷運橋樑下),Wenshan Dist,YouBike2.0_MRT Muzha Sta.,No. 18， Ln. 82， Sec. 4， Muzha Rd. (Under The MRT Bridge),23,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 01:35,2023/5/8
500105021,YouBike2.0_,捷運萬芳社區站,31,15,文山區,2023/5/8 10:09,24.99886,121.56769,萬芳路60號(西側廣場),Wenshan Dist,YouBike2.0_MRT Wanfang Community Sta.,No. 60， Wanfang Rd. (West),16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 10:09,2023/5/8
500105022,YouBike2.0_,文山運動中心,20,8,文山區,2023/5/8 09:18,24.99676,121.5596,興隆路三段/興隆路三段192巷8弄,Wenshan Dist,YouBike2.0_Wen Shan Sports Center,Sec. 3， Xinglong Rd./Aly. 8， Ln. 192， Sec. 3， Xinglong Rd.,12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:18,2023/5/8
500105023,YouBike2.0_,捷運辛亥站,29,1,文山區,2023/5/8 09:45,25.00467,121.55684,辛亥路四段114號(旁人行道),Wenshan Dist,YouBike2.0_MRT Xinhai Sta.,No. 114， Sec. 4， Xinhai Rd.,28,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:45,2023/5/8
500105024,YouBike2.0_,興豐公園,21,4,文山區,2023/5/8 09:50,24.99982,121.54761,興隆路二段123巷/興隆路二段(西北側),Wenshan Dist,YouBike2.0_Xingfeng Park,Ln. 123， Sec. 2， Xinglong Rd./Sec. 2， Xinglong Rd. (Northwest),17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:50,2023/5/8
500105025,YouBike2.0_,木柵光輝路口,19,3,文山區,2023/5/8 09:33,24.98816,121.55528,木柵路一段290號(旁),Wenshan Dist,YouBike2.0_Muzha Rd. & Guanghui Rd. Intersection,No. 290， Sec. 1， Muzha Rd.,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:33,2023/5/8
500105026,YouBike2.0_,考試院,22,3,文山區,2023/5/8 08:43,24.98747,121.54984,試院路(雙號)/木柵路一段(東北側),Wenshan Dist,YouBike2.0_Examination Yuan,Shiyuan Rd.(Double number)/ Sec. 1， Muzha Rd. (Northeast),19,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:43,2023/5/8
500105027,YouBike2.0_,和興路26巷口,15,11,文山區,2023/5/8 00:10,24.98573,121.54532,和興路44巷 / 和興路26巷口,Wenshan Dist,YouBike2.0_No. 26， Hexing St. Intersection,No. 44， Hexing St./No. 26， Hexing St. Intersection,4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 00:10,2023/5/8
500105028,YouBike2.0_,世新大學,30,4,文山區,2023/5/8 09:21,24.98859,121.54336,木柵路一段17巷1號(西側),Wenshan Dist,YouBike2.0_Shih Hsin University,No. 1， Ln. 17， Sec. 1， Muzha Rd. (West),26,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:21,2023/5/8
500105029,YouBike2.0_,一壽橋,16,6,文山區,2023/5/8 08:50,24.97837,121.55548,樟新街64號前方,Wenshan Dist,YouBike2.0_Yishou Bridge,No. 64， Zhangxin St.,10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:50,2023/5/8
500105030,YouBike2.0_,臺北市立景美女中,25,17,文山區,2023/5/8 09:44,24.98058,121.55624,木新路三段/一壽街(西北側),Wenshan Dist,YouBike2.0_Jingmei Girls High School,Sec. 3， Muxin Rd./Yishou St. (Northwest),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:44,2023/5/8
500105031,YouBike2.0_,永安藝文館-表演36房,15,7,文山區,2023/5/8 09:01,24.98414,121.56907,木新路二段156號前人行道(永安市場),Wenshan Dist,YouBike2.0_Performing Arts School 36,No. 156， Sec. 2， Muxin Rd. (Yongan Market),8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:01,2023/5/8
500105032,YouBike2.0_,忠順區民活動中心,15,6,文山區,2023/5/8 09:01,24.98471,121.56332,忠順街二段22號前方人行道(忠順區民活動中心),Wenshan Dist,YouBike2.0_Zhongshun Community Center,No. 22， Sec. 2， Zhongshun St.,9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:01,2023/5/8
500105033,YouBike2.0_,景文中學,36,8,文山區,2023/5/8 07:32,24.98574,121.56745,保儀路/木柵路三段102巷口(西南側),Wenshan Dist,YouBike2.0_Jingwen Bilingual High School,Baoyi Rd./Ln. 102， Sec. 3， Muxin Rd. Intersection (Southwest),28,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:32,2023/5/8
500105034,YouBike2.0_,老泉街籃球場,14,6,文山區,2023/5/7 12:47,24.97619,121.5583,老泉街26巷老泉街口(籃球場前),Wenshan Dist,YouBike2.0_Laoquan St. Basketball Court,Ln. 26， Laoquan St. Intersection,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 12:47,2023/5/7
500105035,YouBike2.0_,文山行政中心,18,2,文山區,2023/5/8 09:05,24.98959,121.56959,木柵路三段220號(前),Wenshan Dist,YouBike2.0_Wenshan District Admin. Center,No. 220， Sec. 3， Muzha Rd.,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:05,2023/5/8
500105036,YouBike2.0_,木柵公園,25,9,文山區,2023/5/8 09:47,24.98718,121.56059,興隆路四段50號(前),Wenshan Dist,YouBike2.0_Muzha Park,No. 50， Sec. 4， Xinglong Rd.,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:47,2023/5/8
500105037,YouBike2.0_,興隆公共住宅D2區,19,2,文山區,2023/5/7 23:10,24.98814,121.56356,興隆路四段105巷49號(旁),Wenshan Dist,YouBike2.0_Xinglong Public Housing (D2),No. 49， Ln. 105， Sec. 4， Xinglong Rd.,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 23:10,2023/5/7
500105038,YouBike2.0_,木新路3段95巷口,16,4,文山區,2023/5/8 08:45,24.98088,121.56313,木新路三段95巷30號(對面),Wenshan Dist,YouBike2.0_Ln. 95， Sec. 3， Muxin Rd. Intersection,No. 30， Ln. 95， Sec. 3， Muxin Rd. (Opposite),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:45,2023/5/8
500105039,YouBike2.0_,樟腳里公園,15,5,文山區,2023/5/8 09:25,24.98181,121.56567,木新路二段299巷15號(旁),Wenshan Dist,YouBike2.0_Zhangjiaoli Park,No. 15， Ln. 299， Sec. 2， Muxin Rd. (Opposite),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:25,2023/5/8
500105040,YouBike2.0_,實踐國中,14,7,文山區,2023/5/8 09:43,24.98301,121.55404,忠順街一段2號(旁),Wenshan Dist,YouBike2.0_Shijian Junior High School,No. 2， Sec. 1， Zhongshun St.,7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:43,2023/5/8
500105041,YouBike2.0_,指南路3段2巷,13,2,文山區,2023/5/8 05:55,24.98537,121.57959,指南路三段4號(旁),Wenshan Dist,YouBike2.0_Ln. 2， Sec. 3， Zhinan Rd.,No. 4， Sec. 3， Zhinan Rd.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 05:55,2023/5/8
500105042,YouBike2.0_,萊茵公園,14,5,文山區,2023/5/7 22:51,24.98642,121.56514,忠順街二段87巷25弄29號,Wenshan Dist,YouBike2.0_Laiyin Park,No. 29， Aly. 25， Ln. 87， Sec. 2， Zhongshun St.,9,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 22:51,2023/5/7
500105043,YouBike2.0_,木柵社會住宅,12,5,文山區,2023/5/8 09:31,24.98935,121.56651,久康街24巷46號對側,Wenshan Dist,YouBike2.0_Muzha Social Housing,No. 46， Ln. 24， Jiukang St. (Opposite),7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:31,2023/5/8
500105044,YouBike2.0_,秀明路一段185巷口,20,8,文山區,2023/5/8 07:51,24.99151,121.56836,秀明路一段與秀明路一段185巷口,Wenshan Dist,YouBike2.0_Ln. 185， Sec. 1， Xiuming Rd. Intersection,Sec. 1， Xiuming Rd. & Ln. 185， Sec. 1， Xiuming Rd. Intersection,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:51,2023/5/8
500105045,YouBike2.0_,秀明路一段129巷口,22,5,文山區,2023/5/8 08:56,24.99111,121.56703,秀明路一段129巷與秀明路一段路口,Wenshan Dist,YouBike2.0_Ln. 129， Sec. 1， Xiuming Rd. Intersection,Ln. 129， Sec. 1， Xiuming Rd. & Sec. 1， Xiuming Rd. Intersection,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:56,2023/5/8
500105046,YouBike2.0_,恆光橋(老泉街),13,2,文山區,2023/5/8 07:50,24.97989,121.56753,老泉街/恆光街口,Wenshan Dist,YouBike2.0_Hengguang Bridge (Laoquan St.),Laoquan St. & Hengguang St. Intersection,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:50,2023/5/8
500105047,YouBike2.0_,萬有3號公園,14,4,文山區,2023/5/8 09:43,24.99889,121.5433,景隆街105號(對面),Wenshan Dist,YouBike2.0_Wan You NO.3 Park,No. 105， Jinglong St. (Opposite),10,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:43,2023/5/8
500105048,YouBike2.0_,捷運萬芳醫院站(興隆路三段115巷),20,2,文山區,2023/5/8 08:22,24.99939,121.55848,興隆路三段115巷2號,Wenshan Dist,YouBike2.0_MRT Wanfang Hospital Sta. (Ln. 115， Sec. 3， Xinglong Rd.),No. 2， Ln. 115， Sec. 3， Xinglong Rd.,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:22,2023/5/8
500105049,YouBike2.0_,興得閱覽室,24,6,文山區,2023/5/8 09:23,24.99579,121.55498,興隆路三段304巷145號,Wenshan Dist,YouBike2.0_Xingde Reading Room,No. 145， Ln. 304， Sec. 3， Xinglong Rd.,18,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:23,2023/5/8
500105050,YouBike2.0_,辛亥生態公園,18,2,文山區,2023/5/8 05:31,25.00348,121.55642,辛亥路四段199號,Wenshan Dist,YouBike2.0_Xinhai Ecological Park,No. 199， Sec. 4， Xinhai Rd.,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 05:31,2023/5/8
500105051,YouBike2.0_,博嘉運動公園,12,5,文山區,2023/5/7 11:48,25.00079,121.57534,木柵路四段159巷16號,Wenshan Dist,YouBike2.0_Bo Jia Sports Park,No. 16， Ln. 159， Sec. 4， Muzha Rd.,7,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 11:48,2023/5/7
500105052,YouBike2.0_,國立政治大學(萬壽路),56,4,文山區,2023/5/8 05:50,24.98841,121.57649,萬壽路16巷6號(前),Wenshan Dist,YouBike2.0_National Chengchi University (Wanshou Rd.),No.6， Ln. 16， Wanshou Rd.,52,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 05:50,2023/5/8
500105053,YouBike2.0_,仙岩公園,11,5,文山區,2023/5/8 09:39,24.99797,121.54982,仙岩路16巷37號旁,Wenshan Dist,YouBike2.0_Sian Yan Park,No. 37， Ln. 16， Xianyan Rd.,6,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:39,2023/5/8
500105054,YouBike2.0_,政大一街口,14,2,文山區,2023/5/7 19:24,24.98543,121.58006,政大一街19號對側,Wenshan Dist,YouBike2.0_Zhengda 1st St.,No. 19， Zhengda 1st St. (Opposite),12,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 19:24,2023/5/7
500105055,YouBike2.0_,文山第二行政中心,30,12,文山區,2023/5/8 07:57,25.00115,121.55142,興隆路二段160-1號前,Wenshan Dist,YouBike2.0_Wenshan 2nd District Office,No. 160-1， Sec. 2， Xinglong Rd.,18,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 07:57,2023/5/8
500105056,YouBike2.0_,移民署訓練中心,13,5,文山區,2023/5/7 21:01,24.99271,121.55865,興隆路三段306號,Wenshan Dist,YouBike2.0_National Immigration Agency Training Center,No. 306， Sec. 3， Xinglong Rd.,8,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 21:01,2023/5/7
500105057,YouBike2.0_,海巡署(南側),10,6,文山區,2023/5/8 08:16,24.99472,121.55949,興隆路三段211號對側(公車亭後),Wenshan Dist,YouBike2.0_Coast Guard Administration (South),No. 211， Sec. 3， Xinglong Rd. (Opposite),4,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 08:16,2023/5/8
500105058,YouBike2.0_,明道國小東南側,18,1,文山區,2023/5/7 18:30,24.98695,121.56456,興隆路四段109巷116號對側,Wenshan Dist,YouBike2.0_Ming Dao Elementary School (Southeast),No. 116， Ln. 109， Sec. 4， Muzha Rd.,17,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 18:30,2023/5/7
500105059,YouBike2.0_,木南公園,12,1,文山區,2023/5/8 09:03,24.98662,121.57071,木新路二段永安街22巷口,Wenshan Dist,YouBike2.0_Mu Nan Park,Sec. 2， Muxin Rd. & Ln. 22， Yong'an St. Intersection,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:03,2023/5/8
500105060,YouBike2.0_,實踐國中(木新路三段310巷口),17,1,文山區,2023/5/8 09:41,24.98339,121.55645,忠順街一段木新路三段310巷口,Wenshan Dist,YouBike2.0_Shijian Junior High School (Ln. 310， Sec. 3， Muxin Rd.),Sec. 1， Zhongshun St. & Ln. 310， Sec. 3， Muxin Rd. Intersection,16,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:41,2023/5/8
500105061,YouBike2.0_,師範大學公館校區_1,25,3,文山區,2023/5/8 09:57,25.00753,121.53719,師大公館校區校門口(汀州路側),Wenshan Dist,YouBike2.0_National Taiwan Normal University Gongguan Campus_1,National Taiwan Normal University Gongguan Campus (Tingzhou Rd.),22,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:57,2023/5/8
500105062,YouBike2.0_,捷運動物園站(2號出口),39,11,文山區,2023/5/8 00:34,24.99766,121.57875,新光路二段28號前,Wenshan Dist,YouBike2.0_MRT Taipei Zoo Sta. (Exit 2),No. 28， Sec. 2， Xinguang Rd.,28,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 00:34,2023/5/8
500105063,YouBike2.0_,政大水岸電梯,10,7,文山區,2023/5/8 09:29,24.982,121.5717,政治大學水岸電梯旁,Wenshan Dist,YouBike2.0_Waterfront Elevator,NCCU College of Waterfront Elevator,3,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/8 09:29,2023/5/8
500105064,YouBike2.0_,敦南山林,14,3,文山區,2023/5/7 12:24,25.00264,121.5768,木柵路四段159巷16弄(社區出入口對側),Wenshan Dist,YouBike2.0_Dunnan Forest,Aly. 16， Ln. 159， Sec. 4， Muzha Rd.,11,1,2023/5/8 10:09,2023/5/8 10:09,2023/5/7 12:24,2023/5/7
